Year,Sample_ID,Collection_Date,Latitude,Longitude,Sample_Type,Collection_Depth,Collection_Mthd,Constituent,Definition,Reported_Value,Reported_QA,Unit,Instrument
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,12.4,,mg/L,TOC Analyzer
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,Na,Sodium concentration of the sample,2.58,,mg/L,ICP-OES
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,Si,Silicon concentration of the sample,5.21,,mg/L,ICP-OES
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,Sr,Strontium concentration of the sample,200,,ug/L,ICP-OES
2017,BEM-2017-02-005,2017-06-22,47.57453,-95.08586,Pore Water,5,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,229,,mg/L,Titrator
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Ba,Barium concentration of the sample,397,,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Ca,Calcium concentration of the sample,138,,mg/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Cl,Chloride concentration of the sample,1.10,,mg/L,IC
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Fe,Iron concentration of the sample,1490,,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,K,Potassium concentration of the sample,1.42,,mg/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Mg,Magnesium concentration of the sample,11.5,,mg/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Mn,Manganese concentration of the sample,665,,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,NH3-N,Total ammonia nitrogen concentration of the sample,2.26,,mg N/L,Automated colorimetry
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,11.3,,mg/L,TOC Analyzer
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Na,Sodium concentration of the sample,2.36,,mg/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Si,Silicon concentration of the sample,5.33,,mg/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Sr,Strontium concentration of the sample,544,,ug/L,ICP-OES
2017,BEM-2017-02-010,2017-06-22,47.57453,-95.08586,Pore Water,10,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,215,,mg/L,Titrator
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Ca,Calcium concentration of the sample,40.2,,mg/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Cl,Chloride concentration of the sample,0.82,,mg/L,IC
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Fe,Iron concentration of the sample,1145,,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,K,Potassium concentration of the sample,1.25,,mg/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Mg,Magnesium concentration of the sample,9.93,,mg/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Mn,Manganese concentration of the sample,290,,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,2.31,,mg N/L,Automated colorimetry
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,11.4,,mg/L,TOC Analyzer
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Na,Sodium concentration of the sample,1.40,,mg/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Si,Silicon concentration of the sample,3.30,,mg/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-020,2017-06-22,47.57453,-95.08586,Pore Water,20,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,188,,mg/L,Titrator
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Ca,Calcium concentration of the sample,34.4,,mg/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Cl,Chloride concentration of the sample,1.43,,mg/L,IC
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Fe,Iron concentration of the sample,1374,,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,K,Potassium concentration of the sample,1.37,,mg/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Mg,Magnesium concentration of the sample,8.35,,mg/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Mn,Manganese concentration of the sample,277,,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,2.38,,mg N/L,Automated colorimetry
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,NO3,Nitrate concentration of the sample,0.114,,mg/L,IC
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,12.1,,mg/L,TOC Analyzer
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Na,Sodium concentration of the sample,1.54,,mg/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,SO4,Sulfate concentration of the sample,0.594,,mg/L,IC
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Si,Silicon concentration of the sample,3.40,,mg/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-050,2017-06-22,47.57453,-95.08586,Pore Water,50,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,193,,mg/L,Titrator
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Ca,Calcium concentration of the sample,37.1,,mg/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Cl,Chloride concentration of the sample,1.05,,mg/L,IC
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Fe,Iron concentration of the sample,6113,,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,K,Potassium concentration of the sample,1.17,,mg/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Mg,Magnesium concentration of the sample,8.72,,mg/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Mn,Manganese concentration of the sample,281,,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,1.39,,mg N/L,Automated colorimetry
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,11.0,,mg/L,TOC Analyzer
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Na,Sodium concentration of the sample,2.38,,mg/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,SO4,Sulfate concentration of the sample,0.152,,mg/L,IC
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Si,Silicon concentration of the sample,6.23,,mg/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-02-100,2017-06-22,47.57453,-95.08586,Pore Water,96.5,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,244,,mg/L,Titrator
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Ca,Calcium concentration of the sample,47.0,,mg/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Cl,Chloride concentration of the sample,0.786,,mg/L,IC
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Fe,Iron concentration of the sample,673,,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,K,Potassium concentration of the sample,1.71,,mg/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Mg,Magnesium concentration of the sample,10.0,,mg/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Mn,Manganese concentration of the sample,404,,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,NH3-N,Total ammonia nitrogen concentration of the sample,2.23,,mg N/L,Automated colorimetry
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,11.1,,mg/L,TOC Analyzer
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Na,Sodium concentration of the sample,1.45,,mg/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Si,Silicon concentration of the sample,5.30,,mg/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-001,2017-06-22,47.57453,-95.085816,Pore Water,1,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,259,,mg/L,Titrator
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Ca,Calcium concentration of the sample,48.9,,mg/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Cl,Chloride concentration of the sample,0.762,,mg/L,IC
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Fe,Iron concentration of the sample,2866,,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,K,Potassium concentration of the sample,1.65,,mg/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Mg,Magnesium concentration of the sample,10.6,,mg/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Mn,Manganese concentration of the sample,428,,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,NH3-N,Total ammonia nitrogen concentration of the sample,2.33,,mg N/L,Automated colorimetry
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,9.35,,mg/L,TOC Analyzer
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Na,Sodium concentration of the sample,1.78,,mg/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Si,Silicon concentration of the sample,5.88,,mg/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-005,2017-06-22,47.57453,-95.085816,Pore Water,5,Kuwabara,Zn,Zinc concentration of the sample,115,,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,198,,mg/L,Titrator
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Ca,Calcium concentration of the sample,38.5,,mg/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Cl,Chloride concentration of the sample,0.888,,mg/L,IC
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Fe,Iron concentration of the sample,540,,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,K,Potassium concentration of the sample,1.29,,mg/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Mg,Magnesium concentration of the sample,8.34,,mg/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Mn,Manganese concentration of the sample,285,,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,NH3-N,Total ammonia nitrogen concentration of the sample,0.929,,mg N/L,Automated colorimetry
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,9.11,,mg/L,TOC Analyzer
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Na,Sodium concentration of the sample,1.43,,mg/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Si,Silicon concentration of the sample,2.99,,mg/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-010,2017-06-22,47.57453,-95.085816,Pore Water,10,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,202,,mg/L,Titrator
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Ba,Barium concentration of the sample,317,,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Ca,Calcium concentration of the sample,40.4,,mg/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Cl,Chloride concentration of the sample,0.793,,mg/L,IC
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Fe,Iron concentration of the sample,1202,,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,K,Potassium concentration of the sample,1.15,,mg/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Mg,Magnesium concentration of the sample,8.61,,mg/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Mn,Manganese concentration of the sample,290,,ug/L,ICP-OES
