"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Modelação de depósitos minerais amostrados por suportes irregulares. O caso de estudo do depósito de Farim-Saliquinhé na Guiné-Bissau","https://scispace.com/paper/modelacao-de-depositos-minerais-amostrados-por-suportes-q2ez3g3jll","2012","Dissertation","","Gilberto Fernando Mohamadú Charifo Baldé","","https://scispace.com/pdf/modelacao-de-depositos-minerais-amostrados-por-suportes-q2ez3g3jll.pdf","Dissertacao para obtencao do Grau de Doutor em
Engenharia Geologica%%%%O objectivo deste trabalho e a modelacao da morfologia e teores, do deposito de fosfato Farim-Saliquinhe, Guine-Bissau, com os dados obtidos pelo BRGM nos anos 80 do seculo passado. O estudo inicia-se com a analise estatistica onde foram identificados dois desafios: i) teores amostrados em suportes com varios comprimentos; ii) simulacao condicional de teores a formacoes geologicas.
Neste trabalho apresenta-se uma metodologia de simulacao 3D desenhada para lidar especificamente com amostragem a partir de suportes irregulares em comprimento e condicional a formacoes geologicas. Inicia-se com a simulacao dos teores na localizacao das sondagens para uma malha regular de alta resolucao de 0,05m, dimensao do menor suporte amostrado. Sao testadas varias variâncias sendo escolhida a que melhor reproduz a variância dos dados nos suportes originais numa abordagem inversa. Os valores simulados sao posteriormente convertidos para a resolucao pretendida da malha 3D de blocos.
Os teores ocorrem zonados por formacao geologica. No estudo do BRGM, os suportes foram classificados como pertencentes as formacoes FPA ou FPB mas, verificou-se existir amostras mal ou nao classificadas. Com os valores simulados na localizacao das sondagens, fez-se a reclassificacao automatica dos suportes em tres formacoes geologicas por analise discriminante dos grupos obtidos a partir da analise grupal com os dados de partida.
Na simulacao de teores na malha 3D de blocos propoe-se o uso de uma variante da simulacao sequencial directa (SSD), com condicionamento a histogramas e medias locais, garantido a transicao rapida mas continua de teores.
Os resultados foram validados por comparacao com os homologos obtidos por krigagem da possanca e acumulacao. O conjunto das imagens simuladas foi tratado do ponto de vista da analise de incerteza, local e global.","tem flutuações aleatórias; INTRODUÇÃO: Um carácter estruturado e, por isso, previsível do fenómeno em estudo (geologia do depósito, dispersão de teores). INTRODUÇÃO:
 A componente aleatória pode ser mais ou menos predominante, associada à variabilidade do fenómeno e à sua amostragem, como sejam os erros decorrentes da recolha dos dados; ou a existência de diferentes tipos de procedimento para a quantificação do mesmo atributo. INTRODUÇÃO:
 A geoestatística estabelece que a média e variância da diferença dos valores de uma variável entre pares de pontos (amostras) é similar na área em estudo e depende apenas da distância e da orientação dos pares de pontos. Este conceito base tem a designação de estacionaridade (de 2ª ordem), e é o conceito fundamental que é necessário assumir em geoestatística. INTRODUÇÃO:
 Pode-se assim referir que a principal diferença entre a estatística e a geoestatística é que a primeira assume os valores das amostras e não toma em conta a localização em que esses dados foram amostrados, e a segunda considera a localização espacial de cada amostra na análise com as amostras vizinhas. INTRODUÇÃO:
 Surge assim o conceito de variável regionalizada, que é a variável cujo valor numa localização do jazigo é função da magnitude e do suporte (volume, forma e orientação). Exemplos característicos de variáveis regionalizadas que podem ser trabalhadas com a geoestatística são, por exemplo, a espessura de um corpo mineralizado, a densidade aparente, parâmetros físicos da rocha como a porosidade, etc.. Dada a impossibilidade de avaliar totalmente, no espaço e/ou no tempo, a distribuição da propriedade em estudo, opta-se geralmente por efectuar a sua caracterização com base num conjunto limitado de dados, obtidos por amostragem também limitada, sendo a sua densidade determinada em função do objectivo em causa. INTRODUÇÃO:
 A recolha de dados desta natureza apresenta características específicas, associadas a um determinado grau de incerteza ligado ao conhecimento, sendo únicos como realizações espaciais o que impossibilita a repetição da observação num dado espaço e momento. INTRODUÇÃO:
 A metodologia base da geoestatística consiste, por um lado, num conjunto de instrumentos estatísticos que quantificam a continuidade espacial da grandeza em estudo e, por outro lado, em modelos de interpolação espacial que têm em conta a sua variabilidade estrutural e em modelos de simulação estocástica que quantificam a incerteza ligado ao fenómeno espacial ."
"Machine learning opportunities to conduct high-fidelity earthquake simulations in multi-scale heterogeneous geology","https://scispace.com/paper/machine-learning-opportunities-to-conduct-high-fidelity-1g5k4oi4","2022","Journal Article","Frontiers in Earth Science","Fanny Lehmann
Filippo Gatti
Michael Bertin
Didier Clouteau","10.3389/feart.2022.1029160","https://scispace.com/pdf/machine-learning-opportunities-to-conduct-high-fidelity-1g5k4oi4.pdf","The 2019 Le Teil earthquake is an illustrative example of a moderate (M W 4.9) yet damaging event, occurring at shallow depth (≈1 km) in a region with little to no geophysical data available. Therefore, using a high-fidelity wave propagation code, we performed numerical simulations of the Le Teil earthquake in a highly uncertain framework, investigating several seismic sources and geological set-ups. With respect to the former aspect, a point-source model and an extended kinematic fault model were compared. The latter aspect was investigated by comparing a 1D-layered to a 3D geological model. Those models were enhanced with random fluctuations, in order to obtain three alternative non-stationary random geological fields. The synthetic waveforms obtained from regional geophysical models were globally coherent with the recorded ones. The extended fault source model seemed more realistic than the point-source model. In addition, some geological random fields improved the synthetics’ agreement with the recordings. However, the three random field samplings led to a high variability in induced ground motion responses. Given the computational burden of high-fidelity simulations, we used two dimensionality reduction methods, namely the Principal Component Analysis (PCA) and a deep neural network (3D UNet), to investigate this variability. The methods were applied to a database of 40,000 3D geological random fields. Both the PCA and the 3D UNet condensed the variability of the 3D geological fields into a few components. These were sufficient to reconstruct the original fields with great accuracy. More importantly, the seismic response arising from the propagation throughout the reconstructed fields was in excellent agreement with the response of the original geological fields in more than 75% of the dataset. By building a structured ensemble of complex geological fields from their reduced representation, it may become possible to find a relationship between the reduced representation and the generated ground motion. Thus, our study proves the interest of dimensionality reduction to perform uncertainty analyses in complex geological media.","the signal is concentrated with the first wave arrivals. This results from the smoothness of the 3D geological model: the absence of inter-layer discontinuity prevents the multiple wave refractions and reflections that tend to spread the energy distribution over time. Comparison with records:
 To better represent the time duration of the signal, the pointsource was replaced by an extended fault model and used in conjonction with the 3D model. Figure  shows a satisfactory agreement between the recorded and synthetic frequency response spectra. As expected, the successive nucleation of points on the fault plane creates an energy distribution that avoids the large peaks observed with the point source (Supplementary Figure ). The horizontal PGV was hence reduced to 1.15 and 5 times the recorded one in stations OGDF and OGCB respectively. Influence of heterogeneities:
 Random fields were added to the 1D geological model to create small scale heterogeneities. Random fields were drawn independently in each of the three layers, thus possibly creating sharp interfaces between layers. We chose the point-source description over the kinematic fault model to limit the interactions between the source and the medium which may alter the results independently from path effects. Influence of heterogeneities:
 Figure  shows that introducing heterogeneities reduces the early peaks' amplitude compared to the signals generated with the homogeneous 1D geological model. Heterogeneities also limit the duration and scale of the surface wave oscillations. This behaviour is interpreted as a consequence of the diffraction induced by heterogeneities that spread the energy content and limit the wave guide effect. Therefore, the signal obtained with a heterogeneous medium seems more realistic than those originating from the homogeneous model. Influence of heterogeneities:
 However, one cannot claim that one sampling of a random field can represent the variability of all possible heterogeneities. To assess the possible impacts of heterogeneities while maintaining reasonable computational costs, two new random fields were drawn and added to the 1D geological model. Supplementary Figures  show the ground motion response in station OGDF with those random fields. One can notice that those samplings tend to increase the amplitude of the late oscillations compared to those obtained with the homogeneous medium. Therefore, the influence of random fields on the surface wave oscillations was not consistent between samplings."
"Generalized Sub-Gaussian Processes: Theory and Application to Hydrogeological and Geochemical Data","https://scispace.com/paper/generalized-sub-gaussian-processes-theory-and-application-to-bdt2r7wr6r","2020","Journal Article","Water Resources Research","Martina Siena
Alberto Guadagnini
Arnaud Bouissonnié
Philippe Ackerer
Damien Daval
Monica Riva","10.1029/2020WR027436","https://scispace.com/pdf/generalized-sub-gaussian-processes-theory-and-application-to-bdt2r7wr6r.pdf","","to hydrogeological and geochemical data Authors: Martina Siena (Corresponding Author),Alberto Guadagnini,Arnaud Bouissonnié,Philippe Ackerer,Damien Daval,Monica Riva Introduction:
 Geostatistical models adopted for the interpretation of key features of spatial heterogeneity of quantities related to subsurface flow and transport processes consider available observations of a variable of interest as samples from a random field with a given distribution. Analyses of a wide collection of datasets of hydrogeological attributes, including, e.g., (log) hydraulic conductivity and permeability , electrical resistivity , and neutron porosity  observations, clearly document the occurrence of distinct non-Gaussian features characterizing their distributions. Notably, it has been shown that spatial increments, () Introduction:
 sx sx , evaluated over separation distance (or lag) s (x being a position vector) of a given quantity Y are characterized by distributions displaying peaks that become sharper and tails that tend to become heavier with decreasing lag. A similar behavior, corresponding to distributions transitioning from heavy tailed at small lags to seemingly-Gaussian at increased lags, is documented by analyses of a variety of spatial and/or temporal increments of environmental data, including sediment transport processes (e.g.,  and fully developed turbulence  as well as datasets of Earth, environmental and several other variables (see . Such a scale dependence is directly imprinted to the associated (statistical) moments of increment distributions. Introduction:
 All of these evidences suggest that modeling the (spatially correlated) variability of Y through a Gaussian model is not generally warranted. With specific reference to the spatial variability of hydrogeologic quantities, a number of studies evidence that the heterogeneity of natural aquifers is generally more complex than what can be captured through a Gaussian model (e.g., among others, with reference to hydraulic conductivity, . Introduction:
 manuscript submitted to Water Resources Research Introduction:
 In this context, it is also noted that attributes/properties of porous media that at some scale can be considered as composed by distinct facies/regions, each corresponding to a given material characterized by an internal degree of heterogeneity, could be represented through multi-modal distributions (see, e.g., . The latter are representative of a conceptual (and mathematical) model that views the otherwise composite nature of the system as a unique continuum at the given scale of observation, natural variability within each region being characterized by a statistical behavior of the kind described above.  show that the above illustrated scale-dependent behavior of the probability density function (pdf) of Y  can be captured through a Generalized Sub-Gaussian (GSG) model. This theoretical framework relies on the idea that the spatial random field Introduction:
  and () Y x being respectively the ensemble mean and a local zero-mean fluctuation, can be interpreted through the following model Introduction:
 Here,  G x is a zero-mean, Gaussian random field and  U x is a so-called subordinator, independent of G, consisting of statistically independent identically distributed (iid) non-negative random variables. The underlying Gaussian random field generally (but not necessarily) displays a multi-scale nature which can be captured, for example, through a geostatistical description based on a Truncated Power Variogram model (e.g., ."
"The Theory and Practice of Spatial Econometrics","https://scispace.com/paper/the-theory-and-practice-of-spatial-econometrics-4c7xd8p62b","1999","","","James P. LeSage","","https://scispace.com/pdf/the-theory-and-practice-of-spatial-econometrics-4c7xd8p62b.pdf","This text provides an introduction to spatial econometric theory along withnumerous applied illustrations of the models and methods described. The ap-plications utilize a set of MATLAB functions that implement a host of spatialeconometric estimation methods. The intended audience is faculty,students andpractitioners involved in modeling spatial data sets. The MATLAB functionsdescribed in this book have been used in my own research as well as teach-ing both undergraduate and graduate econometrics courses. They are availableon the Internet at http://www.econ.utoledo.edu along with the data sets andexamples from the text.The theory and applied illustrations of conventional spatial econometricmodels represent about half of the content in this text,with the other halfdevoted to Bayesian alternatives. Conventional maximum likelihood estimationfor a class of spatial econometric models is discussed in one chapter,followed bya chapter that introduces a Bayesian approach for this same set of models. Itis well-known that Bayesian methods implemented with a diﬀuse prior simplyreproduce maximum likelihood results,and we illustrate this point. However,the main motivation for introducing Bayesian methods is to extend the conven-tional models. Comparative illustrations demonstrate how Bayesian methodscan solve problems that confront the conventional models. Recent advances inBayesian estimation that rely on Markov Chain Monte Carlo (MCMC) methodsmake it easy to estimate these models. This approach to estimation has beenimplemented in the spatial econometric function library described in the text,so estimation using the Bayesian models require a single additional line in yourcomputer program.Some of the Bayesian methods have been introduced in the regional scienceliterature,or presented at conferences. Space and time constraints prohibit anydiscussion of implementation details in these forums. This text describes the im-plementation details,which I believe greatly enhance understanding and allowusers to make intelligent use of these methods in applied settings. Audienceshave been amazed (and perhaps skeptical) when I tell them it takes only 10seconds to generate a sample of 1,000 MCMC draws from a sequence of condi-tional distributions needed to estimate the Bayesian models. Implementationapproaches that achieve this type of speed are described here in the hope thatother researchers can apply these ideas in their own work.I have often been asked about Monte Carlo evidence for Bayesian spatiali","that the generating process takes the form of (1.2), where y represent a vector of n observations, X denotes an nxk matrix of explanatory variables, β is a vector of k parameters and ε is a vector of n stochastic disturbance terms. Spatial dependence:
 The generating process is such that the X matrix and true parameters β are fixed while repeated disturbance vectors ε work to generate the samples y that we observe. Given that the matrix X and parameters β are fixed, the distribution of sample y vectors will have the same variance-covariance structure as ε. Additional assumptions regarding the nature of the variance-covariance structure of ε were invoked by Gauss-Markov to ensure that the distribution of individual observations in y exhibit a constant variance as we move across observations, and zero covariance between the observations. It should be clear that observations from our sample of moth level counts do not obey this structure. As illustrated in Figures 1.1 to 1.3, observations from counties in concentric rings are highly correlated, with a decay of correlation as we move to observations from more distant rings. Spatial dependence:
 Spatial dependence arising from underlying regional interactions in regional science data samples suggests the need to quantify and model the nature of the unspecified functional spatial dependence function f (), set forth in (1.1). Before turning attention to this task, the next section discusses the other underlying condition leading to a need for spatial econometrics -spatial heterogeneity. Spatial heterogeneity:
 The term spatial heterogeneity refers to variation in relationships over space. In the most general case we might expect a different relationship to hold for every point in space. Formally, we write a linear relationship depicting this as: Spatial heterogeneity:
 Where i indexes observations collected at i =1 ,...,n points in space, X i represents a (1 x k) vector of explanatory variables with an associated set of parameters β i , y i is the dependent variable at observation (or location) i and ε i denotes a stochastic disturbance in the linear relationship. Spatial heterogeneity:
 A slightly more complicated way of expressing this notion is to allow the function f () from (1.1) to vary with the observation index i, that is: Spatial heterogeneity:
 Restricting attention to the simpler formation in (1.3), we could not hope to estimate a set of n parameter vectors β i given a sample of n data observations. We simply do not have enough sample data information with which to produce estimates for every point in space, a phenomena referred to as a ""degrees of freedom"" problem. To proceed with the analysis we need to provide a specification for variation over space. This specification must be parsimonious, that is, only a handful of parameters can be used in the specification. A large amount of spatial econometric research centers on alternative parsimonious specifications for modeling variation over space. Questions arise regarding: 1) how sensitive the inferences are to a particular specification regarding spatial variation?, 2) is the specification consistent with the sample data information?, 3) how do competing specifications perform and what inferences do they provide?, and a host of other issues that will be explored in this text."
"Influence of the statistical parameters of a random heterogeneous medium on elastic wave scattering : theoretical and numerical approaches","https://scispace.com/paper/influence-of-the-statistical-parameters-of-a-random-36ew86c3az","2015","Dissertation","","Shahram Khazaie","","https://scispace.com/pdf/influence-of-the-statistical-parameters-of-a-random-36ew86c3az.pdf","Les phenomenes de diffraction et de diffusion des ondes jouent un role important dans l'interpretation de la coda des sismogrammes. Par consequent, une comprehension approfondie des mecanismes de diffraction et de leurs influences sur la propagation des ondes est une etape fondamentale vers l'identification des proprietes statistiques d'un milieu aleatoire. Cette these porte sur la diffraction des ondes elastiques dans des milieux aleatoirement heterogenes avec un comportement local isotrope. On s'interesse au regime ou: La longueur d'onde est du meme ordre de grandeur que la longueur de correlation, la longueur d'onde est petite compare a la distance de propagation (haute-frequence) et l'amplitude des fluctuations est petite. Une approche cinetique basee sur les equations de transfert radiatif des ondes elastiques est adoptee. La premiere partie de cette these decrit une analyse detaillee de l'influence de la structure de correlation sur les parametres de diffraction et sur l'etablissement d'un regime de diffusion. La seconde partie presente les simulations elements spectraux a grande echelle des ondes elastiques afin d'observer numeriquement l'apparition d'un regime d'equipartition. Des analyses theoriques ainsi que des simulations montrent egalement une nouvelle approche pour l'identification des proprietes statistiques du milieu.","3. Rayleigh waves: After this brief introduction about the basic concepts of the elastic and Rayleigh waves and before starting to discuss about the scattering of elastic waves in heterogeneous media, we discuss about the spatial variabilities in geological media in the next section. Probabilistic modeling of a geophysical medium 1.2.1 Characteristics of a geophysical medium:
 Geological processes is one of the factors which can cause variations on the material properties of the media of our interest. Besides, experimental observations also show these spatial fluctuations in almost all of the medium parameters. Log well data are among the direct evidences of the existence of spatial variations. Figure .  shows the profiles of the variations in depth of the P and S wave speeds (α = v p , β = v s ) as well as the medium's mass density ρ in Kyushu, Japan . The velocity profiles are assessed from measurements of travel times of ultrasonic waves and the mass density is determined from the measurements of the gamma rays intensities received at a borehole detector which is a function of the formation density (see  and  for more discussion). An average value of K = √ 3 (Poissonian materials) is often used for geological media. Figure   depicts the scatter plots representing the spatial correlations between these three parameters in some depth intervals. A strong linear correlation is observed between P and S wave velocities whereas these two parameters are seen to have a positive correlation with the mass density. Figure .3(a) also shows that in geological media the normalized variance of the density ρ is significantly less than that of the phase velocities (or equivalently the variance of the elastic moduli). Consequently, the mass density of geological media is often considered either a constant or in a perfect positive correlation with the elastic moduli  shows this correlation).   Several researches have been done to investigate the spatial variations of soil parameters as well as to propose some strategies to take them into consideration (see  and  for instance). Considering the medium as different layers in which each layer is homogeneous (piecewise homogeneous medium) could be a way to model these variations. However, it is not possible to reproduce the typical seismograms resulting from the local earthquakes using this type of approach. Another approach is the probabilistic modeling of the medium properties in which the random fields with given probability distributions will be used. Probabilistic modeling of a geophysical medium 1.2.1 Characteristics of a geophysical medium:
 In the next two sections, we briefly discuss the fundamental parameters contributing in probabilistic modeling of random medium parameters. The corresponding theoretical aspects are introduced in Appendix C where a non-parametric probabilistic approach to model the random elasticity matrix is elaborated."
"Bayesian Inference for Multivariate Spatial Models with R-INLA","https://scispace.com/paper/bayesian-inference-for-multivariate-spatial-models-with-r-3h81b7im","2022","Posted Content","","","10.48550/arxiv.2212.10976","https://scispace.com/pdf/bayesian-inference-for-multivariate-spatial-models-with-r-3h81b7im.pdf","Bayesian methods and software for spatial data analysis are generally now well established in the scientific community. Despite the wide application of spatial models, the analysis of multivariate spatial data using R-INLA has not been widely described in the existing literature. Therefore, the main objective of this article is to demonstrate that R-INLA is a convenient toolbox to analyse different types of multivariate spatial datasets. Additionally, this will be illustrated by analysing three datasets which are publicly available. Furthermore, the details and the R code of these analyses are provided to exemplify how to adjust multivariate spatial datasets with R-INLA. ","datasets contain observations which are geographically referenced, i. e. both the value and where it is collected (the coordinates) appear in the dataset. Then, the estimate of the variation surface of these variables is computed using geostatistical models. Geostatistics:
 Similarly to lattice data, geostatistical multivariate models can be fit with INLA by sharing common terms. Here, the first variable can be modeled so that the mean includes a shared spatial term assumed to be a Gaussian process with a covariance defined using a Matérn function, and all the other variables can depend on this shared spatial term plus specific spatial effects. Hence, for example, K variables of interest (Y k for k = 0, . . . , K − 1), with a general likelihood function P(•), measured at n different locations can be written as: Geostatistics:
 Then, the mean of the baseline variable (µ i,0 ) will be modelled as a sum of an intercept (α 0 ) and a shared spatial effect (u i,0 ). Furthermore, the mean of observation i and variable j (µ i,j ) will be modeled through an intercept for each variable (α j ), the shared spatial effect (u i,0 ) and a specific spatial effect (u i,j ) as follows: Geostatistics:
 Here, u i,0 represents the shared (between variables) spatial term, while u i,j (j ≥ 1) represents specific terms that can be used to assess departures from the shared spatial term. These random effect terms are assumed to be Gaussian processes with covariance defined using a Matérn covariance function, which for a generic spatial random effect u(s) is defined as: Geostatistics:
 where s p − s l represents the Euclidean distance between points s p and s l and σ is the marginal variance of the latent Gaussian process. κ is the scaling parameter, which is related to the range, and K λ represents the modified Bessel function of the second kind and order λ, which measure the smoothness of the process. Furthermore, this latent Gaussian field u(s) can be approximated using the SPDE approach defined in  that relies on the finite element method through (an appropriate choose of) deterministic basis functions defined in a triangulation of the domain Geostatistics:
 where φ k (s) are the basis functions (pairwise linear functions), m is the total number of nodes (triangle vertices) and w k are zero-mean Gaussian distributed weights. For more details, the reader is referred to . Geostatistics:
 In this example, it is considered that the different variables are measured at the same n spatial points, but the measurements of each variable can be located in different locations of the study region leading in a misalignment framework. Geostatistics:
 A multivariate geostatistical analysis can be performed using the R package gstat. However, the models implemented in this R package are based on a classic and frequentist statistical approach."
"Effects of soil heterogeneity on susceptibility of shallow landslides","https://scispace.com/paper/effects-of-soil-heterogeneity-on-susceptibility-of-shallow-p9y53mmpjf","2021","Journal Article","Landslides","Emir Ahmet Oguz
Ivan Depina
Vikas Thakur","10.1007/S10346-021-01738-X","https://scispace.com/pdf/effects-of-soil-heterogeneity-on-susceptibility-of-shallow-p9y53mmpjf.pdf","","heterogeneity. The results show that soil stratigraphy heterogeneity has a significant effect on the safety of slopes. The uncertainties originating from GIS data sources , raster resolution, and sample size ) have been also reported to be significant in landslide susceptibility assessment. Introduction:
 The uncertainties in the spatially variable model parameters can be statistically modeled with random fields . Random fields model spatially variable parameter by assigning a probability density function (pdf) to statistically describe the uncertainties in the parameter and using a covariance function to account for spatial dependence of the parameter. Variability of landslide model parameters (e.g., geotechnical and hydrological parameters) has been mainly incorporated by considering different homogeneous geological units over the terrain  without explicitly modeling spatial variability within a single geological unit. Additionally, some of the abovementioned physical-based models, such as SINMAP, GEOtop-FS, HIRESSS, and TRIGRS-P, have the capacity to model the variability of the model parameters with the single random variable approach, where the parameters are uncertain but homogeneous within a single geological unit, thus not accounting for spatial variability . Original Paper:
 Spatial variability of physical-based model parameters such as cohesion as a geotechnical parameter has been investigated by extensive field measurements in . The results of the study reveal the significance of the spatial variability on the landslide modeling. Additionally,  investigated the effects of spatial variability and showed that nonconservative results are obtained without accounting for the spatial variability. Original Paper:
 The need of accounting for the spatial variability of the geotechnical and hydrological parameters on the susceptibility of landslides has been addressed by many researchers (e.g., ). In the study of , spatial variability of hydraulic conductivity, K S , has been accounted in regional modeling of shallow landslide. The physical-based model described in  has been combined with random field approach and Monte Carlo realizations to account for the spatial variability of K S . The results indicate that accounting for spatially varying K S affects the shallow landslide susceptibility assessment significantly. However, there is yet to make an attempt to study the spatial variability of geotechnical parameters on shallow landslide susceptibility using physical-based models. Accounting the variability of model parameters without spatial dependence (e.g., , as homogeneous through space, would result in an overestimated factor of safety, F S , as the failure might occur through weak zones resulting in lower F S in case of heterogeneity. This work aims to evaluate the effects of spatial variable model parameters on the estimates of susceptibility of shallow landslides with the development of a three-dimensional landslide susceptibility model accounting for the variability of model parameters over spatial extent. Original Paper:
 The study is presented in such a way that the proposed 3D soil column-based limit equilibrium model, capable of modeling the spatial variability over the problem domain, is introduced first. Details on the hydrological model, the slope stability model, and the statistical methods integrated into the model are provided. This is followed by the validation of the slope stability model. Additionally, the effects of the spatial variability of the model parameters on the susceptibility of shallow landslides will be introduced, and the capacity of the proposed model to capture these effects will be validated on a simplified problem by performing an extensive study in a finite element method software. Finally, the model will be tested on a case study in an area prone to shallow landslides, and the results will be provided."
"Scale up of flow in porous media","https://scispace.com/paper/scale-up-of-flow-in-porous-media-nf02gr161j","1995","Report","","L. An
James Glimm
Qiang Zhang","10.2172/106512","https://scispace.com/pdf/scale-up-of-flow-in-porous-media-nf02gr161j.pdf","The authors study the scale up problem for flow in porous media. The general nature of this problem is outlined, leading to a discussion of assumptions on random fields appropriate for the description of geological heterogeneities. The main point of this paper is to use direct numerical simulation to evaluate the ensemble averages describing fluid dispersion, for flow in porous media. The relation between ensemble dispersion and single realization dispersion is discussed in the case of linear transport, and the role of plume or channel width is also explored. Finally, they consider nonlinear transport, and contrast dispersive to hyperbolic renormalization of the flow equations. For the geological and fluid parameters considered here, the hyperbolic renormalization is trivial, indicating that dispersive renormalization is appropriate in these cases. Further study of the ideas explored in this paper will be required for a proper understanding of their role in a more complete theory which the authors hope will follow.","renormalization group provides another formalism for scale up. We will refer to some of these approaches, but our main concern here will be the use of direct (fine scale) simulation to explore the solution space of the stochastic partial differential equations of porous media. Stochastic Geology and Fluid Initial Conditions:
 The variety of geological mechanisms acting on various length scales support the idea that heterogeneity occurs on all length scales; observation of outcrops confirms this view. Geological variability is described in terms of a statistical model, using random fields. The current state of the art in geostatistical models is to use Boolean random fields (indicator functions) to specify the boundary between distinct rock types and stationary or stationary increment Gaussian random fields to specify variability within a single rock type. For simplicity here. we consider only Gaussian random fields. The most important geological variable is the permeability. li'. Let < = 1nA' be the log permeability. Assuming that < is Gaussian. and (after a suitable normalization) of mean zero, the statistical properties of E are completely determined by its two point correlation function For a stationary random field. c = c(xy) is a function of the two point separation .L:y alone. and the statistical properties of are translation invariant. A stationary increment random field is by definition one whose distributional derivative ax< is stationary. In the Gaussian case. a stationary increment random field is characterized by its variogram 7 = */(a:y) = ((((x) -{(Y))~). Higher order stationary increment random fields are similarly defined, as random fields for which all higher derivatives of some specified order are stationar!' in their own right."
"The unconditional and conditional exchange rate exposure of U.S. firms","https://scispace.com/paper/the-unconditional-and-conditional-exchange-rate-exposure-of-offzc5z0nl","2007","Journal Article","Journal of International Money and Finance","Ines Chaieb
Ines Chaieb
Stefano Mazzotta","10.2139/SSRN.1800069","http://ksuweb.kennesaw.edu/~smazzott/research/Files/Exposure.pdf","","Appendix:
 To explicitly allow for …rm heterogeneity, we estimate a linear mixed model. Mixed linear models are a generalization of linear regression allowing for the inclusion of random deviations other than those associated with the overall error term. The generalization of (4) to a model allowing for heterogeneity for panel i can be represented as"
"Assessing the properties of the prediction interval in random-effects
  meta-analysis","https://scispace.com/paper/assessing-the-properties-of-the-prediction-interval-in-3yiywcjvawr9","2024","Journal Article","","Péter Mátrai
Tamás Kói
Zoltan Sipos
Nelli Farkas","10.48550/arxiv.2408.08080","https://scispace.compdf/assessing-the-properties-of-the-prediction-interval-in-3yiywcjvawr9.pdf","Random effects meta-analysis is a widely applied methodology to synthetize research findings of studies in a specific scientific question. Besides estimating the mean effect, an important aim of the meta-analysis is to summarize the heterogeneity, i.e. the variation in the underlying effects caused by the differences in study circumstances. The prediction interval is frequently used for this purpose: a 95% prediction interval contains the true effect of a similar new study in 95% of the cases when it is constructed, or in other words, it covers 95% of the true effects distribution on average. In this article, after providing a clear mathematical background, we present an extensive simulation investigating the performance of all frequentist prediction interval methods published to date. The work focuses on the distribution of the coverage probabilities and how these distributions change depending on the amount of heterogeneity and the number of involved studies. Although the single requirement that a prediction interval has to fulfill is to keep a nominal coverage probability on average, we demonstrate why the distribution of coverages cannot be disregarded, and that for small number of studies no reliable conclusion can be drawn from the prediction interval. We argue that assessing only the mean coverage can easily lead to misunderstanding and misinterpretation. The length of the intervals and the robustness of the methods concerning non-normality of the true effects are also investigated. ","Keywords: meta-analysis, random-effects, prediction interval, simulation, coverage probability, heterogeneity"
